report_id,comment_id,account_id,report_reason,reported_at,reporter_type
REP-002665,COM-005087,ACC-000449,spam,2026-05-30 21:25:11,user
REP-002666,COM-005088,ACC-000449,fake_engagement,2026-06-01 10:21:31,user
REP-002667,COM-005088,ACC-000449,spam,2026-05-31 19:18:35,user
REP-002668,COM-005088,ACC-000449,spam,2026-06-02 03:06:47,trusted_flagger
REP-002669,COM-005088,ACC-000449,fake_engagement,2026-05-31 10:50:24,user
REP-002670,COM-005088,ACC-000449,fake_engagement,2026-05-31 18:39:05,automated_system
REP-002671,COM-005089,ACC-000449,fake_engagement,2026-06-02 06:46:19,user
REP-002672,COM-005089,ACC-000449,spam,2026-05-31 12:55:31,automated_system
REP-002673,COM-005091,ACC-000449,spam,2026-05-28 16:30:22,automated_system
REP-002674,COM-005091,ACC-000449,fake_engagement,2026-05-25 17:16:45,user
REP-002675,COM-005091,ACC-000449,fake_engagement,2026-05-26 19:49:08,automated_system
REP-002676,COM-005094,ACC-000449,fake_engagement,2026-05-26 22:25:14,user
REP-002677,COM-005103,ACC-000451,harassment,2025-02-11 21:18:51,trusted_flagger
REP-002678,COM-005104,ACC-000451,hate_speech,2024-10-06 00:53:57,user
REP-002679,COM-005105,ACC-000451,hate_speech,2025-09-09 16:54:12,trusted_flagger
REP-002680,COM-005106,ACC-000451,hate_speech,2025-08-01 12:08:07,user
REP-002681,COM-005107,ACC-000451,harassment,2026-02-18 22:48:30,user
REP-002682,COM-005110,ACC-000451,harassment,2025-03-20 04:12:28,user
REP-002683,COM-005111,ACC-000451,harassment,2025-04-23 06:30:56,automated_system
REP-002684,COM-005111,ACC-000451,hate_speech,2025-04-24 19:54:09,automated_system
REP-002685,COM-005112,ACC-000451,hate_speech,2025-12-15 23:09:48,automated_system
REP-002686,COM-005114,ACC-000451,hate_speech,2025-05-08 14:39:41,automated_system
REP-002687,COM-005114,ACC-000451,harassment,2025-05-06 23:38:40,trusted_flagger
REP-002688,COM-005120,ACC-000451,harassment,2025-10-26 11:00:54,automated_system
REP-002689,COM-005125,ACC-000452,misinformation,2026-05-22 14:07:45,automated_system
REP-002690,COM-005125,ACC-000452,spam,2026-05-23 18:40:38,user
REP-002691,COM-005128,ACC-000452,spam,2026-05-04 10:00:18,user
REP-002692,COM-005129,ACC-000452,misinformation,2026-06-04 02:07:40,user
REP-002693,COM-005131,ACC-000452,spam,2026-05-31 08:28:41,automated_system
REP-002694,COM-005133,ACC-000452,misinformation,2026-05-12 18:31:57,user
REP-002695,COM-005135,ACC-000452,misinformation,2026-05-05 17:15:58,automated_system
REP-002696,COM-005137,ACC-000452,misinformation,2026-05-12 03:25:14,automated_system
REP-002697,COM-005142,ACC-000452,spam,2026-05-07 22:35:26,user
REP-002698,COM-005146,ACC-000452,misinformation,2026-05-10 07:11:03,automated_system
REP-002699,COM-005155,ACC-000452,spam,2026-05-30 02:11:29,trusted_flagger
REP-002700,COM-005155,ACC-000452,misinformation,2026-05-30 14:30:22,user
REP-002701,COM-005159,ACC-000452,misinformation,2026-05-03 16:34:55,user
REP-002702,COM-005160,ACC-000452,misinformation,2026-05-30 07:10:11,automated_system
REP-002703,COM-005180,ACC-000457,misinformation,2026-05-23 15:00:24,user
REP-002704,COM-005185,ACC-000457,spam,2026-05-27 12:16:45,user
REP-002705,COM-005195,ACC-000457,spam,2026-05-19 17:52:46,user
REP-002706,COM-005196,ACC-000457,spam,2026-06-02 06:16:20,user
REP-002707,COM-005200,ACC-000457,spam,2026-05-12 00:07:01,user
REP-002708,COM-005201,ACC-000457,misinformation,2026-06-02 14:40:01,user
REP-002709,COM-005201,ACC-000457,spam,2026-06-02 15:41:19,trusted_flagger
REP-002710,COM-005205,ACC-000457,misinformation,2026-05-28 16:21:54,user
REP-002711,COM-005209,ACC-000457,spam,2026-05-28 12:24:25,user
REP-002712,COM-005210,ACC-000457,misinformation,2026-06-01 08:25:45,user
REP-002713,COM-005216,ACC-000457,spam,2026-05-16 01:07:51,user
REP-002714,COM-005218,ACC-000457,spam,2026-05-27 00:17:48,automated_system
REP-002715,COM-005221,ACC-000457,spam,2026-05-29 03:52:09,user
REP-002716,COM-005226,ACC-000458,spam,2025-07-23 02:22:58,user
REP-002717,COM-005313,ACC-000476,impersonation,2026-05-22 02:10:01,trusted_flagger
REP-002718,COM-005317,ACC-000476,impersonation,2026-05-13 21:41:37,automated_system
REP-002719,COM-005318,ACC-000476,impersonation,2026-05-18 08:38:25,trusted_flagger
REP-002720,COM-005318,ACC-000476,impersonation,2026-05-20 06:30:32,automated_system
REP-002721,COM-005319,ACC-000476,scam,2026-05-14 12:38:26,trusted_flagger
REP-002722,COM-005321,ACC-000476,scam,2026-05-30 11:52:44,user
REP-002723,COM-005322,ACC-000476,impersonation,2026-05-28 11:38:12,automated_system
REP-002724,COM-005323,ACC-000476,scam,2026-05-20 13:18:04,user
REP-002725,COM-005326,ACC-000476,impersonation,2026-05-14 12:14:11,trusted_flagger
REP-002726,COM-005326,ACC-000476,scam,2026-05-17 00:15:44,user
REP-002727,COM-005326,ACC-000476,impersonation,2026-05-16 11:33:09,automated_system
REP-002728,COM-005327,ACC-000476,scam,2026-05-15 15:33:06,trusted_flagger
REP-002729,COM-005329,ACC-000476,impersonation,2026-05-19 19:56:44,user
REP-002730,COM-005329,ACC-000476,scam,2026-05-17 10:53:58,trusted_flagger
REP-002731,COM-005331,ACC-000476,impersonation,2026-05-16 22:46:12,user
REP-002732,COM-005331,ACC-000476,scam,2026-05-15 22:46:23,user
REP-002733,COM-005332,ACC-000476,impersonation,2026-05-29 18:10:57,trusted_flagger
REP-002734,COM-005332,ACC-000476,scam,2026-05-29 10:21:10,automated_system
REP-002735,COM-005332,ACC-000476,scam,2026-05-27 04:33:50,automated_system
REP-002736,COM-005335,ACC-000476,scam,2026-05-30 11:34:17,user
REP-002737,COM-005337,ACC-000476,impersonation,2026-06-03 04:35:46,automated_system
REP-002738,COM-005338,ACC-000476,impersonation,2026-05-25 23:38:49,user
REP-002739,COM-005338,ACC-000476,scam,2026-05-23 19:07:13,user
REP-002740,COM-005340,ACC-000476,scam,2026-05-21 04:08:01,user
REP-002741,COM-005342,ACC-000476,scam,2026-05-18 00:26:08,user
REP-002742,COM-005343,ACC-000476,scam,2026-05-23 23:21:57,user
REP-002743,COM-005346,ACC-000476,impersonation,2026-05-15 17:12:58,automated_system
REP-002744,COM-005346,ACC-000476,impersonation,2026-05-12 21:32:45,automated_system
REP-002745,COM-005346,ACC-000476,scam,2026-05-15 19:22:07,automated_system
REP-002746,COM-005347,ACC-000476,impersonation,2026-05-31 16:37:16,user
REP-002747,COM-005348,ACC-000476,scam,2026-05-14 18:33:55,trusted_flagger
REP-002748,COM-005356,ACC-000479,harassment,2026-03-03 01:41:06,automated_system
REP-002749,COM-005357,ACC-000479,hate_speech,2026-01-24 12:30:16,automated_system
REP-002750,COM-005358,ACC-000479,hate_speech,2026-02-06 03:28:31,automated_system
REP-002751,COM-005358,ACC-000479,harassment,2026-02-03 21:50:56,user
REP-002752,COM-005359,ACC-000479,hate_speech,2026-03-27 11:08:13,automated_system
REP-002753,COM-005360,ACC-000479,harassment,2026-03-22 18:00:13,automated_system
REP-002754,COM-005360,ACC-000479,hate_speech,2026-03-19 12:40:06,trusted_flagger
REP-002755,COM-005361,ACC-000479,harassment,2025-11-13 07:35:44,user
REP-002756,COM-005365,ACC-000479,harassment,2026-04-28 08:51:02,automated_system
REP-002757,COM-005365,ACC-000479,hate_speech,2026-04-29 22:04:32,automated_system
REP-002758,COM-005365,ACC-000479,harassment,2026-04-29 04:39:46,automated_system
REP-002759,COM-005365,ACC-000479,harassment,2026-04-28 09:57:16,user
REP-002760,COM-005366,ACC-000479,hate_speech,2026-04-01 01:22:39,user
REP-002761,COM-005366,ACC-000479,hate_speech,2026-04-04 06:26:31,automated_system
REP-002762,COM-005368,ACC-000479,hate_speech,2025-12-31 00:14:02,user
REP-002763,COM-005368,ACC-000479,harassment,2025-12-30 03:33:50,automated_system
REP-002764,COM-005373,ACC-000480,spam,2026-05-08 05:59:56,user
REP-002765,COM-005373,ACC-000480,misinformation,2026-05-10 09:27:08,automated_system
REP-002766,COM-005375,ACC-000480,misinformation,2026-05-08 21:05:59,automated_system
REP-002767,COM-005378,ACC-000480,misinformation,2026-05-22 12:28:32,user
REP-002768,COM-005381,ACC-000480,spam,2026-05-21 20:57:04,automated_system
REP-002769,COM-005384,ACC-000480,spam,2026-05-27 05:31:12,trusted_flagger
REP-002770,COM-005390,ACC-000480,misinformation,2026-05-23 21:57:58,trusted_flagger
REP-002771,COM-005393,ACC-000480,spam,2026-05-20 15:27:30,trusted_flagger
REP-002772,COM-005393,ACC-000480,misinformation,2026-05-20 04:49:42,user
REP-002773,COM-005394,ACC-000480,misinformation,2026-05-24 21:42:42,automated_system
REP-002774,COM-005394,ACC-000480,misinformation,2026-05-24 13:50:47,user
REP-002775,COM-005394,ACC-000480,misinformation,2026-05-26 16:39:09,user
REP-002776,COM-005398,ACC-000480,spam,2026-05-27 07:23:11,automated_system
REP-002777,COM-005402,ACC-000480,misinformation,2026-05-31 20:15:56,automated_system
REP-002778,COM-005403,ACC-000480,misinformation,2026-06-03 07:37:06,automated_system
REP-002779,COM-005426,ACC-000484,spam,2026-06-02 04:17:53,user
REP-002780,COM-005427,ACC-000484,spam,2026-05-28 05:18:58,automated_system
REP-002781,COM-005428,ACC-000484,spam,2026-05-31 01:22:19,automated_system
REP-002782,COM-005429,ACC-000484,spam,2026-06-02 22:54:00,user
REP-002783,COM-005431,ACC-000484,spam,2026-05-30 22:20:52,trusted_flagger
REP-002784,COM-005436,ACC-000484,misinformation,2026-05-31 09:40:21,user
REP-002785,COM-005439,ACC-000484,misinformation,2026-05-31 05:30:39,automated_system
REP-002786,COM-005440,ACC-000484,misinformation,2026-05-27 21:06:32,user
REP-002787,COM-005442,ACC-000484,misinformation,2026-05-29 11:50:44,user
REP-002788,COM-005445,ACC-000484,spam,2026-05-28 18:12:08,automated_system
REP-002789,COM-005446,ACC-000484,spam,2026-05-26 12:20:52,automated_system
REP-002790,COM-005448,ACC-000484,misinformation,2026-06-04 11:05:51,user
REP-002791,COM-005448,ACC-000484,misinformation,2026-06-03 14:52:48,user
REP-002792,COM-005449,ACC-000484,spam,2026-05-30 11:38:16,user
REP-002793,COM-005455,ACC-000485,harassment,2025-05-02 16:22:10,user
REP-002794,COM-005456,ACC-000485,hate_speech,2024-02-24 07:13:11,user
REP-002795,COM-005457,ACC-000485,harassment,2025-02-07 23:40:54,user
REP-002796,COM-005460,ACC-000485,hate_speech,2025-03-12 23:59:44,user
REP-002797,COM-005463,ACC-000485,hate_speech,2025-11-07 12:27:36,user
REP-002798,COM-005463,ACC-000485,harassment,2025-11-10 15:17:53,user
REP-002799,COM-005466,ACC-000485,hate_speech,2024-08-23 19:25:15,automated_system
REP-002800,COM-005468,ACC-000485,hate_speech,2025-10-18 03:43:40,user
REP-002801,COM-005468,ACC-000485,harassment,2025-10-19 08:26:50,automated_system
REP-002802,COM-005470,ACC-000485,harassment,2025-01-18 20:18:46,user
REP-002803,COM-005471,ACC-000485,harassment,2025-06-24 09:42:51,user
REP-002804,COM-005473,ACC-000485,hate_speech,2024-11-03 19:12:38,user
REP-002805,COM-005473,ACC-000485,harassment,2024-11-02 12:48:06,automated_system
REP-002806,COM-005479,ACC-000486,spam,2026-05-30 08:53:12,trusted_flagger
REP-002807,COM-005480,ACC-000486,fake_engagement,2026-05-31 03:50:34,automated_system
REP-002808,COM-005480,ACC-000486,fake_engagement,2026-06-01 11:13:11,user
REP-002809,COM-005485,ACC-000486,fake_engagement,2026-06-03 18:46:09,user
REP-002810,COM-005500,ACC-000488,misinformation,2026-04-13 04:54:31,automated_system
REP-002811,COM-005501,ACC-000488,misinformation,2026-05-08 18:59:23,automated_system
REP-002812,COM-005506,ACC-000488,misinformation,2026-05-17 02:24:52,automated_system
REP-002813,COM-005506,ACC-000488,spam,2026-05-17 01:15:40,automated_system
REP-002814,COM-005508,ACC-000488,spam,2026-05-29 04:46:20,user
REP-002815,COM-005512,ACC-000488,spam,2026-05-08 05:07:20,trusted_flagger
REP-002816,COM-005512,ACC-000488,spam,2026-05-09 10:00:17,automated_system
REP-002817,COM-005514,ACC-000488,misinformation,2026-05-20 02:59:28,user
REP-002818,COM-005518,ACC-000488,misinformation,2026-05-06 00:50:57,automated_system
REP-002819,COM-005520,ACC-000488,misinformation,2026-04-25 16:05:49,user
REP-002820,COM-005526,ACC-000488,misinformation,2026-05-23 00:46:26,trusted_flagger
REP-002821,COM-005529,ACC-000488,spam,2026-04-13 14:10:47,user
REP-002822,COM-005531,ACC-000488,spam,2026-05-16 22:28:13,automated_system
REP-002823,COM-005531,ACC-000488,spam,2026-05-16 06:19:40,user
REP-002824,COM-005531,ACC-000488,misinformation,2026-05-14 15:09:30,user
REP-002825,COM-005665,ACC-000513,spam,2026-04-21 20:33:49,user
REP-002826,COM-005666,ACC-000513,spam,2026-05-09 12:24:04,automated_system
REP-002827,COM-005668,ACC-000513,misinformation,2026-04-27 15:20:51,automated_system
REP-002828,COM-005669,ACC-000513,misinformation,2026-05-22 11:08:57,automated_system
REP-002829,COM-005670,ACC-000513,spam,2026-04-17 14:28:28,user
REP-002830,COM-005673,ACC-000513,spam,2026-04-20 09:51:14,user
REP-002831,COM-005674,ACC-000513,spam,2026-04-05 10:31:39,user
REP-002832,COM-005674,ACC-000513,misinformation,2026-04-07 22:03:18,automated_system
REP-002833,COM-005675,ACC-000513,spam,2026-05-07 05:32:57,automated_system
REP-002834,COM-005675,ACC-000513,misinformation,2026-05-06 19:23:36,automated_system
REP-002835,COM-005684,ACC-000513,spam,2026-05-06 10:30:47,user
REP-002836,COM-005688,ACC-000513,misinformation,2026-04-19 18:53:30,user
REP-002837,COM-005690,ACC-000513,misinformation,2026-05-20 05:28:52,user
REP-002838,COM-005690,ACC-000513,spam,2026-05-17 12:40:59,automated_system
REP-002839,COM-005691,ACC-000513,spam,2026-05-24 20:36:45,user
REP-002840,COM-005698,ACC-000513,misinformation,2026-05-29 06:42:07,user
REP-002841,COM-005699,ACC-000513,misinformation,2026-04-14 21:46:39,automated_system
REP-002842,COM-005699,ACC-000513,misinformation,2026-04-13 00:17:24,automated_system
REP-002843,COM-005705,ACC-000515,misinformation,2026-05-31 17:59:11,automated_system
REP-002844,COM-005706,ACC-000515,misinformation,2026-05-20 00:27:46,trusted_flagger
REP-002845,COM-005708,ACC-000515,spam,2026-05-24 02:13:00,user
REP-002846,COM-005710,ACC-000515,misinformation,2026-05-18 10:25:53,user
REP-002847,COM-005711,ACC-000515,spam,2026-05-08 06:21:58,automated_system
REP-002848,COM-005713,ACC-000515,spam,2026-06-01 07:49:27,trusted_flagger
REP-002849,COM-005713,ACC-000515,spam,2026-06-01 16:16:05,user
REP-002850,COM-005714,ACC-000515,misinformation,2026-05-15 03:47:55,automated_system
REP-002851,COM-005721,ACC-000515,misinformation,2026-05-12 01:31:16,automated_system
REP-002852,COM-005721,ACC-000515,spam,2026-05-15 17:32:53,user
REP-002853,COM-005721,ACC-000515,spam,2026-05-14 01:41:00,user
REP-002854,COM-005721,ACC-000515,spam,2026-05-14 11:21:19,automated_system
REP-002855,COM-005723,ACC-000515,misinformation,2026-05-31 19:35:51,user
REP-002856,COM-005726,ACC-000515,spam,2026-05-20 23:04:22,automated_system
REP-002857,COM-005727,ACC-000516,spam,2026-06-03 20:37:25,user
REP-002858,COM-005727,ACC-000516,spam,2026-06-01 11:33:12,automated_system
REP-002859,COM-005727,ACC-000516,fake_engagement,2026-06-03 19:27:43,user
REP-002860,COM-005727,ACC-000516,spam,2026-05-31 16:46:52,user
REP-002861,COM-005728,ACC-000516,spam,2026-06-03 17:21:01,user
REP-002862,COM-005729,ACC-000516,fake_engagement,2026-06-02 22:38:18,user
REP-002863,COM-005730,ACC-000516,fake_engagement,2026-06-01 22:58:53,user
REP-002864,COM-005731,ACC-000516,spam,2026-06-01 05:36:37,trusted_flagger
REP-002865,COM-005733,ACC-000516,fake_engagement,2026-06-03 13:43:59,user
REP-002866,COM-005734,ACC-000516,fake_engagement,2026-06-01 01:03:45,user
REP-002867,COM-005735,ACC-000516,spam,2026-06-01 10:17:48,user
REP-002868,COM-005735,ACC-000516,fake_engagement,2026-06-02 21:29:32,user
REP-002869,COM-005735,ACC-000516,fake_engagement,2026-05-31 10:10:39,user
REP-002870,COM-005736,ACC-000516,spam,2026-06-02 03:01:43,user
REP-002871,COM-005736,ACC-000516,spam,2026-06-03 15:42:06,user
REP-002872,COM-005736,ACC-000516,spam,2026-06-02 15:12:30,user
REP-002873,COM-005737,ACC-000516,fake_engagement,2026-05-31 12:14:47,user
REP-002874,COM-005737,ACC-000516,fake_engagement,2026-05-30 17:53:54,user
REP-002875,COM-005737,ACC-000516,fake_engagement,2026-05-31 18:23:01,user
REP-002876,COM-005738,ACC-000516,fake_engagement,2026-06-02 10:16:55,user
REP-002877,COM-005739,ACC-000516,spam,2026-06-04 12:52:53,user
REP-002878,COM-005740,ACC-000516,spam,2026-05-31 03:42:28,user
REP-002879,COM-005742,ACC-000516,spam,2026-06-02 23:32:41,user
REP-002880,COM-005745,ACC-000516,fake_engagement,2026-05-31 19:30:13,trusted_flagger
REP-002881,COM-005746,ACC-000516,spam,2026-06-02 22:22:10,user
REP-002882,COM-005747,ACC-000516,spam,2026-06-03 05:02:12,user
REP-002883,COM-005748,ACC-000516,fake_engagement,2026-06-02 01:29:58,automated_system
REP-002884,COM-005748,ACC-000516,fake_engagement,2026-06-02 16:42:00,user
REP-002885,COM-005748,ACC-000516,spam,2026-06-02 19:57:29,user
REP-002886,COM-005749,ACC-000516,spam,2026-06-02 09:21:48,automated_system
REP-002887,COM-005750,ACC-000516,fake_engagement,2026-05-30 23:05:10,user
REP-002888,COM-005750,ACC-000516,spam,2026-06-01 09:31:18,user
REP-002889,COM-005750,ACC-000516,fake_engagement,2026-05-31 04:08:38,user
REP-002890,COM-005751,ACC-000516,spam,2026-05-31 17:27:53,automated_system
REP-002891,COM-005752,ACC-000516,fake_engagement,2026-05-31 18:20:42,automated_system
REP-002892,COM-005752,ACC-000516,spam,2026-06-03 11:01:40,automated_system
REP-002893,COM-005753,ACC-000516,fake_engagement,2026-06-01 17:29:04,automated_system
REP-002894,COM-005753,ACC-000516,spam,2026-06-03 05:51:01,user
REP-002895,COM-005754,ACC-000516,spam,2026-06-04 10:08:24,user
REP-002896,COM-005755,ACC-000516,spam,2026-05-30 13:08:03,user
REP-002897,COM-005756,ACC-000516,spam,2026-05-31 18:51:10,user
REP-002898,COM-005756,ACC-000516,spam,2026-06-02 11:22:21,trusted_flagger
REP-002899,COM-005757,ACC-000516,fake_engagement,2026-06-02 12:49:25,automated_system
REP-002900,COM-005757,ACC-000516,spam,2026-06-04 22:06:06,user
REP-002901,COM-005759,ACC-000516,fake_engagement,2026-06-02 22:15:47,automated_system
REP-002902,COM-005759,ACC-000516,fake_engagement,2026-06-02 05:33:34,user
REP-002903,COM-005762,ACC-000517,harassment,2026-03-03 18:33:22,user
REP-002904,COM-005778,ACC-000521,harassment,2026-01-29 07:02:41,user
REP-002905,COM-005778,ACC-000521,hate_speech,2026-01-28 00:33:04,automated_system
REP-002906,COM-005779,ACC-000521,spam,2022-11-17 20:44:37,user
REP-002907,COM-005779,ACC-000521,spam,2022-11-19 10:25:22,user
REP-002908,COM-005781,ACC-000521,spam,2023-01-01 19:03:55,user
REP-002909,COM-005782,ACC-000521,hate_speech,2026-03-31 11:09:03,user
REP-002910,COM-005783,ACC-000521,harassment,2023-01-29 05:11:37,user
REP-002911,COM-005787,ACC-000521,spam,2024-07-12 23:17:36,automated_system
REP-002912,COM-005788,ACC-000521,hate_speech,2023-07-25 08:44:27,user
REP-002913,COM-005788,ACC-000521,harassment,2023-07-25 14:35:55,automated_system
REP-002914,COM-005790,ACC-000521,harassment,2024-01-27 08:49:50,user
REP-002915,COM-005791,ACC-000521,harassment,2024-11-29 23:25:01,user
REP-002916,COM-005792,ACC-000521,hate_speech,2023-09-29 20:58:31,automated_system
REP-002917,COM-005793,ACC-000521,spam,2023-07-27 18:55:28,trusted_flagger
REP-002918,COM-005796,ACC-000521,hate_speech,2023-06-18 07:39:03,automated_system
REP-002919,COM-005796,ACC-000521,spam,2023-06-19 05:17:27,trusted_flagger
REP-002920,COM-005797,ACC-000521,hate_speech,2023-01-04 19:47:27,user
REP-002921,COM-005801,ACC-000521,spam,2022-11-13 12:42:28,automated_system
REP-002922,COM-005801,ACC-000521,hate_speech,2022-11-14 00:36:58,trusted_flagger
REP-002923,COM-005803,ACC-000521,spam,2025-05-05 13:57:51,automated_system
REP-002924,COM-005806,ACC-000521,spam,2026-05-21 11:42:52,user
REP-002925,COM-005811,ACC-000521,hate_speech,2026-03-21 16:30:53,automated_system
REP-002926,COM-005813,ACC-000521,spam,2024-03-15 16:26:32,automated_system
REP-002927,COM-005814,ACC-000521,harassment,2022-05-24 12:48:47,trusted_flagger
REP-002928,COM-005814,ACC-000521,hate_speech,2022-05-24 06:18:20,user
REP-002929,COM-005815,ACC-000521,spam,2025-02-20 06:17:16,automated_system
REP-002930,COM-005815,ACC-000521,harassment,2025-02-20 11:36:33,user
REP-002931,COM-005815,ACC-000521,spam,2025-02-20 00:11:40,automated_system
REP-002932,COM-005818,ACC-000521,hate_speech,2024-10-30 13:46:06,user
REP-002933,COM-005818,ACC-000521,harassment,2024-10-29 18:04:42,automated_system
REP-002934,COM-005820,ACC-000521,harassment,2025-08-01 09:02:48,trusted_flagger
REP-002935,COM-005820,ACC-000521,spam,2025-08-02 04:00:24,automated_system
REP-002936,COM-005821,ACC-000521,spam,2024-01-15 21:18:55,user
REP-002937,COM-005821,ACC-000521,hate_speech,2024-01-13 21:32:31,user
REP-002938,COM-005822,ACC-000521,harassment,2025-04-22 11:52:27,user
REP-002939,COM-005822,ACC-000521,harassment,2025-04-22 23:14:58,automated_system
REP-002940,COM-005823,ACC-000521,spam,2024-12-27 18:27:55,trusted_flagger
REP-002941,COM-005823,ACC-000521,harassment,2024-12-25 02:19:35,automated_system
REP-002942,COM-005824,ACC-000521,harassment,2025-07-28 00:16:48,automated_system
REP-002943,COM-005825,ACC-000521,spam,2023-12-15 00:38:01,automated_system
REP-002944,COM-005825,ACC-000521,spam,2023-12-18 21:20:48,user
REP-002945,COM-005839,ACC-000524,misinformation,2026-05-25 19:52:17,automated_system
REP-002946,COM-005839,ACC-000524,misinformation,2026-05-24 15:29:48,user
REP-002947,COM-005842,ACC-000524,spam,2026-05-27 05:58:07,automated_system
REP-002948,COM-005842,ACC-000524,misinformation,2026-05-27 21:26:28,user
REP-002949,COM-005846,ACC-000524,spam,2026-05-26 21:17:17,automated_system
REP-002950,COM-005849,ACC-000524,misinformation,2026-05-30 18:12:54,trusted_flagger
REP-002951,COM-005849,ACC-000524,spam,2026-05-30 13:04:34,automated_system
REP-002952,COM-005850,ACC-000524,misinformation,2026-05-28 21:34:15,user
REP-002953,COM-005854,ACC-000524,misinformation,2026-05-09 12:38:45,user
REP-002954,COM-005854,ACC-000524,misinformation,2026-05-07 22:37:46,user
REP-002955,COM-005855,ACC-000524,spam,2026-05-15 14:39:25,user
REP-002956,COM-005855,ACC-000524,spam,2026-05-13 20:22:18,user
REP-002957,COM-005860,ACC-000524,spam,2026-05-14 23:20:40,automated_system
REP-002958,COM-005861,ACC-000524,spam,2026-05-08 02:30:36,trusted_flagger
REP-002959,COM-005869,ACC-000526,spam,2026-06-01 06:34:16,user
REP-002960,COM-005870,ACC-000526,spam,2026-05-17 07:22:50,user
REP-002961,COM-005871,ACC-000526,misinformation,2026-05-30 14:06:31,user
REP-002962,COM-005873,ACC-000526,spam,2026-05-31 02:48:26,automated_system
REP-002963,COM-005879,ACC-000526,spam,2026-05-17 12:35:13,user
REP-002964,COM-005884,ACC-000526,spam,2026-05-21 01:47:39,user
REP-002965,COM-005884,ACC-000526,misinformation,2026-05-24 02:02:46,user
REP-002966,COM-005884,ACC-000526,spam,2026-05-23 12:24:54,automated_system
REP-002967,COM-005890,ACC-000526,spam,2026-05-23 01:23:50,automated_system
REP-002968,COM-005891,ACC-000526,spam,2026-05-25 06:38:36,user
REP-002969,COM-005892,ACC-000526,misinformation,2026-05-21 22:22:50,automated_system
REP-002970,COM-005896,ACC-000526,misinformation,2026-05-28 05:51:18,user
REP-002971,COM-005898,ACC-000526,misinformation,2026-05-26 05:50:09,automated_system
REP-002972,COM-005899,ACC-000526,spam,2026-05-25 12:15:13,user
REP-002973,COM-005906,ACC-000527,spam,2026-05-29 04:50:18,user
REP-002974,COM-005909,ACC-000527,fake_engagement,2026-06-01 15:36:43,user
REP-002975,COM-005911,ACC-000527,spam,2026-05-26 13:18:14,automated_system
REP-002976,COM-005912,ACC-000527,spam,2026-05-30 22:04:19,automated_system
REP-002977,COM-005914,ACC-000527,fake_engagement,2026-05-27 20:46:05,user
REP-002978,COM-005917,ACC-000527,fake_engagement,2026-05-31 23:07:06,user
REP-002979,COM-005927,ACC-000527,spam,2026-06-01 19:47:00,user
REP-002980,COM-005927,ACC-000527,spam,2026-05-30 08:22:14,trusted_flagger
REP-002981,COM-005979,ACC-000536,spam,2026-05-24 16:20:52,automated_system
REP-002982,COM-005980,ACC-000536,misinformation,2026-05-12 17:30:19,automated_system
REP-002983,COM-005982,ACC-000536,spam,2026-05-24 17:23:09,trusted_flagger
REP-002984,COM-005984,ACC-000536,misinformation,2026-05-17 18:07:25,user
REP-002985,COM-005985,ACC-000536,misinformation,2026-05-16 10:25:28,automated_system
REP-002986,COM-005985,ACC-000536,spam,2026-05-19 17:35:24,automated_system
REP-002987,COM-005987,ACC-000536,spam,2026-06-04 10:47:37,automated_system
REP-002988,COM-005990,ACC-000536,spam,2026-05-30 14:29:57,user
REP-002989,COM-005991,ACC-000536,misinformation,2026-05-22 21:23:17,automated_system
REP-002990,COM-005992,ACC-000536,misinformation,2026-05-18 11:18:25,trusted_flagger
REP-002991,COM-005992,ACC-000536,spam,2026-05-19 03:05:40,user
REP-002992,COM-005994,ACC-000536,misinformation,2026-05-22 12:40:46,user
REP-002993,COM-005994,ACC-000536,misinformation,2026-05-23 23:41:48,automated_system
REP-002994,COM-005994,ACC-000536,misinformation,2026-05-23 16:01:54,user
REP-002995,COM-005995,ACC-000536,spam,2026-05-18 18:39:17,user
REP-002996,COM-005996,ACC-000536,misinformation,2026-05-30 04:57:42,automated_system
REP-002997,COM-005997,ACC-000536,misinformation,2026-05-29 06:56:38,user
REP-002998,COM-005998,ACC-000536,spam,2026-05-18 20:46:29,automated_system
REP-002999,COM-006011,ACC-000539,spam,2026-06-01 22:57:39,user
REP-003000,COM-006012,ACC-000539,misinformation,2026-05-26 09:43:54,automated_system
REP-003001,COM-006012,ACC-000539,spam,2026-05-26 19:57:08,user
REP-003002,COM-006014,ACC-000539,spam,2026-04-15 09:51:45,user
REP-003003,COM-006019,ACC-000539,misinformation,2026-04-17 14:15:55,user
REP-003004,COM-006021,ACC-000539,spam,2026-04-19 07:33:25,automated_system
REP-003005,COM-006021,ACC-000539,spam,2026-04-16 11:41:45,user
REP-003006,COM-006024,ACC-000539,misinformation,2026-05-30 03:00:58,user
REP-003007,COM-006025,ACC-000539,spam,2026-04-25 19:29:01,user
REP-003008,COM-006025,ACC-000539,spam,2026-04-25 09:13:11,user
REP-003009,COM-006033,ACC-000539,spam,2026-05-24 11:22:50,user
REP-003010,COM-006034,ACC-000539,misinformation,2026-04-29 01:41:29,user
REP-003011,COM-006034,ACC-000539,spam,2026-04-29 17:55:17,automated_system
REP-003012,COM-006035,ACC-000539,misinformation,2026-04-16 19:12:46,user
REP-003013,COM-006036,ACC-000539,misinformation,2026-04-13 21:30:15,automated_system
